GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US131210114261,131210114261,"Block Group 1, Census Tract 114.26, Fulton County, Georgia",91696,21433
1500000US131210114271,131210114271,"Block Group 1, Census Tract 114.27, Fulton County, Georgia",111639,17970
1500000US131210114272,131210114272,"Block Group 2, Census Tract 114.27, Fulton County, Georgia",82075,16803
1500000US131210114273,131210114273,"Block Group 3, Census Tract 114.27, Fulton County, Georgia",104683,22194
1500000US131210115031,131210115031,"Block Group 1, Census Tract 115.03, Fulton County, Georgia",127279,34802
1500000US131210115032,131210115032,"Block Group 2, Census Tract 115.03, Fulton County, Georgia",119539,48621
1500000US131210115033,131210115033,"Block Group 3, Census Tract 115.03, Fulton County, Georgia",136667,57277
1500000US131210115041,131210115041,"Block Group 1, Census Tract 115.04, Fulton County, Georgia",128377,46112
1500000US131210115042,131210115042,"Block Group 2, Census Tract 115.04, Fulton County, Georgia",147415,30574
1500000US131210115043,131210115043,"Block Group 3, Census Tract 115.04, Fulton County, Georgia",216144,37227
1500000US131210115044,131210115044,"Block Group 4, Census Tract 115.04, Fulton County, Georgia",132344,41826
1500000US131210115051,131210115051,"Block Group 1, Census Tract 115.05, Fulton County, Georgia",161616,25002
1500000US131210115052,131210115052,"Block Group 2, Census Tract 115.05, Fulton County, Georgia",154648,91189
1500000US131210115061,131210115061,"Block Group 1, Census Tract 115.06, Fulton County, Georgia",158083,12432
1500000US131210115062,131210115062,"Block Group 2, Census Tract 115.06, Fulton County, Georgia",122212,16289
1500000US131210115063,131210115063,"Block Group 3, Census Tract 115.06, Fulton County, Georgia",163984,53672
1500000US131210116101,131210116101,"Block Group 1, Census Tract 116.10, Fulton County, Georgia",119116,13685
1500000US131210116102,131210116102,"Block Group 2, Census Tract 116.10, Fulton County, Georgia",75382,13356
1500000US131210116111,131210116111,"Block Group 1, Census Tract 116.11, Fulton County, Georgia",55724,21089
1500000US131210116112,131210116112,"Block Group 2, Census Tract 116.11, Fulton County, Georgia",59338,42489
1500000US131210116113,131210116113,"Block Group 3, Census Tract 116.11, Fulton County, Georgia",51023,25854
1500000US131210116121,131210116121,"Block Group 1, Census Tract 116.12, Fulton County, Georgia",115515,38074
1500000US131210116122,131210116122,"Block Group 2, Census Tract 116.12, Fulton County, Georgia",93681,31357
1500000US131210116131,131210116131,"Block Group 1, Census Tract 116.13, Fulton County, Georgia",94071,15534
1500000US131210116132,131210116132,"Block Group 2, Census Tract 116.13, Fulton County, Georgia",111250,49670
1500000US131210116141,131210116141,"Block Group 1, Census Tract 116.14, Fulton County, Georgia",61644,17516
1500000US131210116142,131210116142,"Block Group 2, Census Tract 116.14, Fulton County, Georgia",76936,11841
1500000US131210116143,131210116143,"Block Group 3, Census Tract 116.14, Fulton County, Georgia",69860,9430
1500000US131210116151,131210116151,"Block Group 1, Census Tract 116.15, Fulton County, Georgia",156490,61422
1500000US131210116152,131210116152,"Block Group 2, Census Tract 116.15, Fulton County, Georgia",211250,88491
1500000US131210116153,131210116153,"Block Group 3, Census Tract 116.15, Fulton County, Georgia",137813,35949
1500000US131210116161,131210116161,"Block Group 1, Census Tract 116.16, Fulton County, Georgia",62547,16336
1500000US131210116162,131210116162,"Block Group 2, Census Tract 116.16, Fulton County, Georgia",61352,40770
1500000US131210116163,131210116163,"Block Group 3, Census Tract 116.16, Fulton County, Georgia",80893,41100
1500000US131210116171,131210116171,"Block Group 1, Census Tract 116.17, Fulton County, Georgia",111923,18565
1500000US131210116172,131210116172,"Block Group 2, Census Tract 116.17, Fulton County, Georgia",72647,28545
1500000US131210116173,131210116173,"Block Group 3, Census Tract 116.17, Fulton County, Georgia",131900,35943
1500000US131210116181,131210116181,"Block Group 1, Census Tract 116.18, Fulton County, Georgia",101161,16580
1500000US131210116191,131210116191,"Block Group 1, Census Tract 116.19, Fulton County, Georgia",67460,30239
1500000US131210116192,131210116192,"Block Group 2, Census Tract 116.19, Fulton County, Georgia",51603,21661
1500000US131210116193,131210116193,"Block Group 3, Census Tract 116.19, Fulton County, Georgia",102569,10843
1500000US131210116201,131210116201,"Block Group 1, Census Tract 116.20, Fulton County, Georgia",120568,20311
1500000US131210116202,131210116202,"Block Group 2, Census Tract 116.20, Fulton County, Georgia",111250,48351
1500000US131210116203,131210116203,"Block Group 3, Census Tract 116.20, Fulton County, Georgia",59931,29789
1500000US131210116211,131210116211,"Block Group 1, Census Tract 116.21, Fulton County, Georgia",55347,31974
1500000US131210116212,131210116212,"Block Group 2, Census Tract 116.21, Fulton County, Georgia",195804,72561
1500000US131210116213,131210116213,"Block Group 3, Census Tract 116.21, Fulton County, Georgia",132061,48435
1500000US131210116221,131210116221,"Block Group 1, Census Tract 116.22, Fulton County, Georgia",140132,32006
1500000US131210116222,131210116222,"Block Group 2, Census Tract 116.22, Fulton County, Georgia",140750,22085
1500000US131210116223,131210116223,"Block Group 3, Census Tract 116.22, Fulton County, Georgia",132727,14364
1500000US131210116231,131210116231,"Block Group 1, Census Tract 116.23, Fulton County, Georgia",100759,41417
1500000US131210116232,131210116232,"Block Group 2, Census Tract 116.23, Fulton County, Georgia",92681,22124
1500000US131210116233,131210116233,"Block Group 3, Census Tract 116.23, Fulton County, Georgia",99457,26049
1500000US131210116234,131210116234,"Block Group 4, Census Tract 116.23, Fulton County, Georgia",99792,66449
1500000US131210116241,131210116241,"Block Group 1, Census Tract 116.24, Fulton County, Georgia",156705,9714
1500000US131210116242,131210116242,"Block Group 2, Census Tract 116.24, Fulton County, Georgia",180104,17331
1500000US131210116251,131210116251,"Block Group 1, Census Tract 116.25, Fulton County, Georgia",87857,33388
1500000US131210116252,131210116252,"Block Group 2, Census Tract 116.25, Fulton County, Georgia",106853,15498
1500000US131210116253,131210116253,"Block Group 3, Census Tract 116.25, Fulton County, Georgia",155781,40184
1500000US131210116261,131210116261,"Block Group 1, Census Tract 116.26, Fulton County, Georgia",69209,8822
1500000US131210116262,131210116262,"Block Group 2, Census Tract 116.26, Fulton County, Georgia",94107,23259
1500000US131210118002,131210118002,"Block Group 2, Census Tract 118, Fulton County, Georgia",5323,4094
1500000US131210118003,131210118003,"Block Group 3, Census Tract 118, Fulton County, Georgia",19261,12519
1500000US131210119001,131210119001,"Block Group 1, Census Tract 119, Fulton County, Georgia",30339,8882
1500000US131210119002,131210119002,"Block Group 2, Census Tract 119, Fulton County, Georgia",25078,12591
1500000US131210120001,131210120001,"Block Group 1, Census Tract 120, Fulton County, Georgia",16447,4940
1500000US131210120002,131210120002,"Block Group 2, Census Tract 120, Fulton County, Georgia",21823,11370
1500000US131210123001,131210123001,"Block Group 1, Census Tract 123, Fulton County, Georgia",70446,8564
1500000US131210123002,131210123002,"Block Group 2, Census Tract 123, Fulton County, Georgia",28536,10482
1500000US131210123003,131210123003,"Block Group 3, Census Tract 123, Fulton County, Georgia",95781,44732
1500000US131219800001,131219800001,"Block Group 1, Census Tract 9800, Fulton County, Georgia",-,**
