GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,,,,,,,,,,,,,,,,,,
Id,Id2,Geography,Estimate, Total:,Margin of Error, Total:,Estimate, Total: - White alone,Margin of Error, Total: - White alone,Estimate, Total: - Black or African American alone,Margin of Error, Total: - Black or African American alone,Estimate, Total: - American Indian and Alaska Native alone,Margin of Error, Total: - American Indian and Alaska Native alone,Estimate, Total: - Asian alone,Margin of Error, Total: - Asian alone,Estimate, Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error, Total: - Native Hawaiian and Other Pacific Islander alone,Estimate, Total: - Some other race alone,Margin of Error, Total: - Some other race alone,Estimate, Total: - Two or more races:,Margin of Error, Total: - Two or more races:,Estimate, Total: - Two or more races: - Two races including Some other race,Margin of Error, Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US130890235071,130890235071,"Block Group 1, Census Tract 235.07, DeKalb County, Georgia",1109,297,69,51,1040,295,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890235072,130890235072,"Block Group 2, Census Tract 235.07, DeKalb County, Georgia",1018,316,85,103,883,290,0,13,0,13,0,13,0,13,50,50,0,13,50,50,,,,,,,,,,,,,,,,,,
1500000US130890235073,130890235073,"Block Group 3, Census Tract 235.07, DeKalb County, Georgia",1743,357,38,29,1692,357,0,13,0,13,0,13,6,14,7,11,0,13,7,11,,,,,,,,,,,,,,,,,,
1500000US130890236011,130890236011,"Block Group 1, Census Tract 236.01, DeKalb County, Georgia",1018,237,401,132,604,221,0,13,0,13,0,13,13,22,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890236012,130890236012,"Block Group 2, Census Tract 236.01, DeKalb County, Georgia",1208,301,218,107,990,298,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890236013,130890236013,"Block Group 3, Census Tract 236.01, DeKalb County, Georgia",878,352,312,181,505,293,1,2,17,28,0,13,11,17,32,51,32,51,0,13,,,,,,,,,,,,,,,,,,
1500000US130890236021,130890236021,"Block Group 1, Census Tract 236.02, DeKalb County, Georgia",1000,261,14,12,959,267,11,17,0,13,0,13,0,13,16,20,11,18,5,8,,,,,,,,,,,,,,,,,,
1500000US130890236022,130890236022,"Block Group 2, Census Tract 236.02, DeKalb County, Georgia",1591,280,180,126,1347,276,0,13,11,17,4,5,0,13,49,45,0,13,49,45,,,,,,,,,,,,,,,,,,
1500000US130890236031,130890236031,"Block Group 1, Census Tract 236.03, DeKalb County, Georgia",1688,428,155,83,1533,418,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890236032,130890236032,"Block Group 2, Census Tract 236.03, DeKalb County, Georgia",1747,334,62,38,1625,341,0,13,0,13,0,13,8,13,52,59,0,13,52,59,,,,,,,,,,,,,,,,,,
1500000US130890237001,130890237001,"Block Group 1, Census Tract 237, DeKalb County, Georgia",1747,422,288,160,1304,377,33,53,0,13,1,2,80,83,41,39,1,2,40,39,,,,,,,,,,,,,,,,,,
1500000US130890237002,130890237002,"Block Group 2, Census Tract 237, DeKalb County, Georgia",1343,452,229,120,1051,460,0,13,11,17,0,13,0,13,52,53,0,13,52,53,,,,,,,,,,,,,,,,,,
1500000US130890237003,130890237003,"Block Group 3, Census Tract 237, DeKalb County, Georgia",1469,485,144,141,1325,460,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890237004,130890237004,"Block Group 4, Census Tract 237, DeKalb County, Georgia",1147,501,313,157,823,477,0,13,11,18,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890238011,130890238011,"Block Group 1, Census Tract 238.01, DeKalb County, Georgia",675,224,266,97,390,207,0,13,19,22,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890238012,130890238012,"Block Group 2, Census Tract 238.01, DeKalb County, Georgia",1642,335,313,143,1301,337,0,13,0,13,0,13,28,37,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890238013,130890238013,"Block Group 3, Census Tract 238.01, DeKalb County, Georgia",1268,277,510,175,700,196,7,12,7,12,0,13,10,16,34,47,10,17,24,30,,,,,,,,,,,,,,,,,,
1500000US130890238021,130890238021,"Block Group 1, Census Tract 238.02, DeKalb County, Georgia",1314,471,126,85,1098,469,0,13,0,13,0,13,26,42,64,71,7,10,57,69,,,,,,,,,,,,,,,,,,
1500000US130890238022,130890238022,"Block Group 2, Census Tract 238.02, DeKalb County, Georgia",3683,775,1221,464,2150,554,44,71,74,110,0,13,151,133,43,39,21,29,22,21,,,,,,,,,,,,,,,,,,
1500000US130890238031,130890238031,"Block Group 1, Census Tract 238.03, DeKalb County, Georgia",1131,338,55,39,1021,330,0,13,0,13,0,13,0,13,55,58,28,43,27,39,,,,,,,,,,,,,,,,,,
1500000US130890238032,130890238032,"Block Group 2, Census Tract 238.03, DeKalb County, Georgia",804,305,54,64,648,258,0,13,0,13,0,13,102,180,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890238033,130890238033,"Block Group 3, Census Tract 238.03, DeKalb County, Georgia",1672,396,242,183,1365,388,0,13,10,15,0,13,0,13,55,78,0,13,55,78,,,,,,,,,,,,,,,,,,
1500000US130890238034,130890238034,"Block Group 4, Census Tract 238.03, DeKalb County, Georgia",1713,386,461,225,1175,444,0,13,0,13,0,13,37,42,40,51,0,13,40,51,,,,,,,,,,,,,,,,,,
1500000US130899800001,130899800001,"Block Group 1, Census Tract 9800, DeKalb County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210001001,131210001001,"Block Group 1, Census Tract 1, Fulton County, Georgia",1068,237,1051,237,16,8,1,4,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210001002,131210001002,"Block Group 2, Census Tract 1, Fulton County, Georgia",637,172,627,172,0,13,0,13,0,13,0,13,0,13,10,15,0,13,10,15,,,,,,,,,,,,,,,,,,
1500000US131210001003,131210001003,"Block Group 3, Census Tract 1, Fulton County, Georgia",1795,248,1697,255,10,15,0,13,75,50,0,13,0,13,13,19,0,13,13,19,,,,,,,,,,,,,,,,,,
1500000US131210001004,131210001004,"Block Group 4, Census Tract 1, Fulton County, Georgia",1150,269,1086,262,23,25,0,13,17,25,0,13,0,13,24,36,24,36,0,13,,,,,,,,,,,,,,,,,,
1500000US131210002001,131210002001,"Block Group 1, Census Tract 2, Fulton County, Georgia",1475,303,1288,303,132,120,14,27,21,34,0,13,0,13,20,37,0,13,20,37,,,,,,,,,,,,,,,,,,
1500000US131210002002,131210002002,"Block Group 2, Census Tract 2, Fulton County, Georgia",1473,262,1371,276,45,71,0,13,42,38,0,13,0,13,15,24,15,24,0,13,,,,,,,,,,,,,,,,,,
1500000US131210002003,131210002003,"Block Group 3, Census Tract 2, Fulton County, Georgia",1129,230,960,229,94,54,0,13,75,79,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210002004,131210002004,"Block Group 4, Census Tract 2, Fulton County, Georgia",934,257,894,266,14,22,0,13,0,13,0,13,0,13,26,41,0,13,26,41,,,,,,,,,,,,,,,,,,
1500000US131210002005,131210002005,"Block Group 5, Census Tract 2, Fulton County, Georgia",1267,281,1232,279,15,24,0,13,0,13,0,13,0,13,20,32,0,13,20,32,,,,,,,,,,,,,,,,,,
1500000US131210004001,131210004001,"Block Group 1, Census Tract 4, Fulton County, Georgia",592,188,537,183,45,30,0,13,7,14,0,13,0,13,3,6,0,13,3,6,,,,,,,,,,,,,,,,,,
1500000US131210004002,131210004002,"Block Group 2, Census Tract 4, Fulton County, Georgia",1000,200,869,178,79,71,30,47,14,22,0,13,0,13,8,14,0,13,8,14,,,,,,,,,,,,,,,,,,
1500000US131210005001,131210005001,"Block Group 1, Census Tract 5, Fulton County, Georgia",3480,635,1859,519,838,364,0,13,731,254,17,29,27,37,8,17,0,13,8,17,,,,,,,,,,,,,,,,,,
1500000US131210005002,131210005002,"Block Group 2, Census Tract 5, Fulton County, Georgia",1060,358,1060,358,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210005003,131210005003,"Block Group 3, Census Tract 5, Fulton County, Georgia",931,342,847,362,53,69,2,4,0,13,0,13,0,13,29,47,0,13,29,47,,,,,,,,,,,,,,,,,,
1500000US131210006001,131210006001,"Block Group 1, Census Tract 6, Fulton County, Georgia",5906,689,2593,499,1645,491,0,18,1246,453,26,38,7,15,389,261,0,18,389,261,,,,,,,,,,,,,,,,,,
1500000US131210007001,131210007001,"Block Group 1, Census Tract 7, Fulton County, Georgia",2086,195,219,84,1767,174,18,22,9,18,9,17,22,20,42,43,21,27,21,27,,,,,,,,,,,,,,,,,,
1500000US131210007002,131210007002,"Block Group 2, Census Tract 7, Fulton County, Georgia",848,126,536,100,231,78,0,13,24,24,0,13,0,13,57,42,10,17,47,39,,,,,,,,,,,,,,,,,,
1500000US131210010011,131210010011,"Block Group 1, Census Tract 10.01, Fulton County, Georgia",1716,566,831,301,207,93,4,8,629,272,0,13,8,16,37,28,0,13,37,28,,,,,,,,,,,,,,,,,,
1500000US131210010012,131210010012,"Block Group 2, Census Tract 10.01, Fulton County, Georgia",961,112,720,125,44,29,13,14,126,65,0,13,6,8,52,44,0,13,52,44,,,,,,,,,,,,,,,,,,
1500000US131210010021,131210010021,"Block Group 1, Census Tract 10.02, Fulton County, Georgia",7230,537,3815,403,1365,223,40,36,1610,213,0,18,51,35,349,90,15,21,334,86,,,,,,,,,,,,,,,,,,
1500000US131210011001,131210011001,"Block Group 1, Census Tract 11, Fulton County, Georgia",1021,201,860,199,0,13,0,13,86,68,0,13,8,17,67,78,0,13,67,78,,,,,,,,,,,,,,,,,,
1500000US131210011002,131210011002,"Block Group 2, Census Tract 11, Fulton County, Georgia",918,181,631,179,157,115,0,13,79,74,33,45,0,13,18,28,0,13,18,28,,,,,,,,,,,,,,,,,,
1500000US131210011003,131210011003,"Block Group 3, Census Tract 11, Fulton County, Georgia",2306,321,1541,293,372,237,11,19,149,114,0,13,91,89,142,23,0,13,142,23,,,,,,,,,,,,,,,,,,
1500000US131210012011,131210012011,"Block Group 1, Census Tract 12.01, Fulton County, Georgia",1780,287,1685,279,0,13,0,13,25,30,0,13,0,13,70,77,0,13,70,77,,,,,,,,,,,,,,,,,,
1500000US131210012012,131210012012,"Block Group 2, Census Tract 12.01, Fulton County, Georgia",2123,466,1348,320,474,340,0,13,130,108,0,13,80,111,91,139,0,13,91,139,,,,,,,,,,,,,,,,,,
1500000US131210012021,131210012021,"Block Group 1, Census Tract 12.02, Fulton County, Georgia",2456,406,1928,351,79,67,78,85,235,133,0,13,61,67,75,83,0,13,75,83,,,,,,,,,,,,,,,,,,
1500000US131210012022,131210012022,"Block Group 2, Census Tract 12.02, Fulton County, Georgia",1442,337,447,136,609,303,0,13,386,196,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210013001,131210013001,"Block Group 1, Census Tract 13, Fulton County, Georgia",2299,442,1138,263,776,431,0,13,236,237,0,13,70,76,79,71,0,13,79,71,,,,,,,,,,,,,,,,,,
1500000US131210013002,131210013002,"Block Group 2, Census Tract 13, Fulton County, Georgia",1062,283,973,272,14,26,0,13,75,65,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210013003,131210013003,"Block Group 3, Census Tract 13, Fulton County, Georgia",1168,245,848,222,233,91,0,13,58,74,0,13,29,36,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210014001,131210014001,"Block Group 1, Census Tract 14, Fulton County, Georgia",1411,217,1158,202,115,80,0,13,64,54,0,13,8,13,66,71,0,13,66,71,,,,,,,,,,,,,,,,,,
1500000US131210014002,131210014002,"Block Group 2, Census Tract 14, Fulton County, Georgia",826,220,753,203,67,108,0,13,6,9,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210015001,131210015001,"Block Group 1, Census Tract 15, Fulton County, Georgia",1384,374,1074,268,278,200,0,13,32,37,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210015002,131210015002,"Block Group 2, Census Tract 15, Fulton County, Georgia",1308,378,1288,378,0,13,0,13,20,31,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210015003,131210015003,"Block Group 3, Census Tract 15, Fulton County, Georgia",774,213,641,181,49,77,0,13,0,13,0,13,35,55,49,75,0,13,49,75,,,,,,,,,,,,,,,,,,
1500000US131210015004,131210015004,"Block Group 4, Census Tract 15, Fulton County, Georgia",900,270,577,217,210,99,4,7,75,85,0,13,0,13,34,46,4,7,30,46,,,,,,,,,,,,,,,,,,
1500000US131210016001,131210016001,"Block Group 1, Census Tract 16, Fulton County, Georgia",2090,267,1581,244,434,231,0,13,24,26,0,13,0,13,51,45,0,13,51,45,,,,,,,,,,,,,,,,,,
1500000US131210017001,131210017001,"Block Group 1, Census Tract 17, Fulton County, Georgia",2620,428,1177,231,1146,352,0,13,180,183,0,13,39,38,78,85,9,14,69,84,,,,,,,,,,,,,,,,,,
1500000US131210017002,131210017002,"Block Group 2, Census Tract 17, Fulton County, Georgia",1111,249,217,110,871,236,0,13,23,38,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210018001,131210018001,"Block Group 1, Census Tract 18, Fulton County, Georgia",2684,479,1179,258,1308,425,16,27,166,171,0,13,15,24,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210018002,131210018002,"Block Group 2, Census Tract 18, Fulton County, Georgia",763,305,66,80,675,303,0,13,11,18,0,13,11,17,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210018003,131210018003,"Block Group 3, Census Tract 18, Fulton County, Georgia",1082,268,668,217,289,187,0,13,113,81,0,13,12,19,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210019001,131210019001,"Block Group 1, Census Tract 19, Fulton County, Georgia",2837,256,1622,224,449,152,9,17,603,190,11,22,26,32,117,55,18,18,99,52,,,,,,,,,,,,,,,,,,
1500000US131210019002,131210019002,"Block Group 2, Census Tract 19, Fulton County, Georgia",2140,405,1093,262,898,280,0,13,92,67,0,13,8,12,49,34,0,13,49,34,,,,,,,,,,,,,,,,,,
1500000US131210021001,131210021001,"Block Group 1, Census Tract 21, Fulton County, Georgia",2785,505,779,162,1860,452,8,16,134,93,0,13,0,13,4,6,0,13,4,6,,,,,,,,,,,,,,,,,,
1500000US131210023001,131210023001,"Block Group 1, Census Tract 23, Fulton County, Georgia",335,163,0,13,335,163,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210023002,131210023002,"Block Group 2, Census Tract 23, Fulton County, Georgia",462,192,0,13,462,192,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210023003,131210023003,"Block Group 3, Census Tract 23, Fulton County, Georgia",447,142,62,73,358,108,0,13,12,17,0,13,0,13,15,29,0,13,15,29,,,,,,,,,,,,,,,,,,
1500000US131210024001,131210024001,"Block Group 1, Census Tract 24, Fulton County, Georgia",1432,371,4,6,1396,374,0,13,27,39,0,13,0,13,5,7,5,7,0,13,,,,,,,,,,,,,,,,,,
1500000US131210024002,131210024002,"Block Group 2, Census Tract 24, Fulton County, Georgia",1072,247,24,42,1018,253,12,22,4,6,0,13,0,13,14,24,0,13,14,24,,,,,,,,,,,,,,,,,,
1500000US131210025001,131210025001,"Block Group 1, Census Tract 25, Fulton County, Georgia",1596,272,37,29,1539,264,0,13,0,13,0,13,0,13,20,21,0,13,20,21,,,,,,,,,,,,,,,,,,
1500000US131210025002,131210025002,"Block Group 2, Census Tract 25, Fulton County, Georgia",609,212,53,47,537,213,0,13,13,13,0,13,0,13,6,11,0,13,6,11,,,,,,,,,,,,,,,,,,
1500000US131210026001,131210026001,"Block Group 1, Census Tract 26, Fulton County, Georgia",1229,179,163,125,921,241,0,13,12,24,0,13,126,66,7,15,0,13,7,15,,,,,,,,,,,,,,,,,,
1500000US131210028001,131210028001,"Block Group 1, Census Tract 28, Fulton County, Georgia",4148,370,1525,205,2032,316,11,22,363,133,0,13,27,27,190,95,19,28,171,81,,,,,,,,,,,,,,,,,,
1500000US131210028002,131210028002,"Block Group 2, Census Tract 28, Fulton County, Georgia",506,252,11,19,479,248,0,13,0,13,0,13,0,13,16,25,0,13,16,25,,,,,,,,,,,,,,,,,,
1500000US131210029001,131210029001,"Block Group 1, Census Tract 29, Fulton County, Georgia",2578,310,1468,232,912,235,0,13,161,118,0,13,0,13,37,31,0,13,37,31,,,,,,,,,,,,,,,,,,
1500000US131210030001,131210030001,"Block Group 1, Census Tract 30, Fulton County, Georgia",1472,214,1128,198,161,91,0,13,109,91,0,13,0,13,74,55,0,13,74,55,,,,,,,,,,,,,,,,,,
1500000US131210030002,131210030002,"Block Group 2, Census Tract 30, Fulton County, Georgia",1605,296,1308,281,152,105,17,27,56,56,0,13,7,14,65,71,8,17,57,68,,,,,,,,,,,,,,,,,,
1500000US131210031001,131210031001,"Block Group 1, Census Tract 31, Fulton County, Georgia",971,160,551,123,371,139,0,13,25,32,0,13,10,17,14,16,4,6,10,15,,,,,,,,,,,,,,,,,,
1500000US131210031002,131210031002,"Block Group 2, Census Tract 31, Fulton County, Georgia",916,203,452,172,425,149,0,13,18,26,0,13,5,7,16,25,5,8,11,17,,,,,,,,,,,,,,,,,,
1500000US131210032001,131210032001,"Block Group 1, Census Tract 32, Fulton County, Georgia",2150,196,1398,190,521,173,0,13,66,48,0,13,0,13,165,106,40,44,125,93,,,,,,,,,,,,,,,,,,
1500000US131210035001,131210035001,"Block Group 1, Census Tract 35, Fulton County, Georgia",671,166,264,82,367,160,0,13,14,15,0,13,0,13,26,26,0,13,26,26,,,,,,,,,,,,,,,,,,
1500000US131210035002,131210035002,"Block Group 2, Census Tract 35, Fulton County, Georgia",1436,313,452,107,879,201,9,15,10,17,0,13,25,45,61,85,0,13,61,85,,,,,,,,,,,,,,,,,,
1500000US131210036001,131210036001,"Block Group 1, Census Tract 36, Fulton County, Georgia",1453,292,225,152,1114,190,0,13,39,39,0,13,11,20,64,50,0,13,64,50,,,,,,,,,,,,,,,,,,
1500000US131210037001,131210037001,"Block Group 1, Census Tract 37, Fulton County, Georgia",54,41,0,13,54,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210038001,131210038001,"Block Group 1, Census Tract 38, Fulton County, Georgia",3872,412,835,158,2621,473,37,31,229,92,0,13,20,33,130,61,13,22,117,56,,,,,,,,,,,,,,,,,,
1500000US131210039001,131210039001,"Block Group 1, Census Tract 39, Fulton County, Georgia",1172,296,14,17,1158,295,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210039002,131210039002,"Block Group 2, Census Tract 39, Fulton County, Georgia",768,331,8,12,760,331,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210040001,131210040001,"Block Group 1, Census Tract 40, Fulton County, Georgia",1148,303,8,14,1140,303,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210040002,131210040002,"Block Group 2, Census Tract 40, Fulton County, Georgia",635,222,8,11,612,220,0,13,6,9,0,13,0,13,9,12,0,13,9,12,,,,,,,,,,,,,,,,,,
1500000US131210040003,131210040003,"Block Group 3, Census Tract 40, Fulton County, Georgia",625,197,0,13,619,196,0,13,6,9,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210041001,131210041001,"Block Group 1, Census Tract 41, Fulton County, Georgia",503,262,4,6,498,263,0,13,0,13,0,13,0,13,1,2,0,13,1,2,,,,,,,,,,,,,,,,,,
1500000US131210041002,131210041002,"Block Group 2, Census Tract 41, Fulton County, Georgia",904,408,50,50,826,417,0,13,0,13,0,13,0,13,28,30,0,13,28,30,,,,,,,,,,,,,,,,,,
1500000US131210041003,131210041003,"Block Group 3, Census Tract 41, Fulton County, Georgia",499,167,45,48,412,159,0,13,0,13,0,13,6,9,36,37,13,19,23,31,,,,,,,,,,,,,,,,,,
1500000US131210042001,131210042001,"Block Group 1, Census Tract 42, Fulton County, Georgia",414,99,8,13,406,100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210042002,131210042002,"Block Group 2, Census Tract 42, Fulton County, Georgia",1813,299,201,150,1584,256,0,13,13,21,0,13,0,13,15,23,8,13,7,10,,,,,,,,,,,,,,,,,,
1500000US131210043001,131210043001,"Block Group 1, Census Tract 43, Fulton County, Georgia",1593,190,401,103,1006,201,0,13,136,71,0,13,0,13,50,39,0,13,50,39,,,,,,,,,,,,,,,,,,
1500000US131210043002,131210043002,"Block Group 2, Census Tract 43, Fulton County, Georgia",1181,180,97,39,1027,186,0,13,10,16,0,13,20,25,27,26,0,13,27,26,,,,,,,,,,,,,,,,,,
1500000US131210044001,131210044001,"Block Group 1, Census Tract 44, Fulton County, Georgia",2509,474,48,72,2444,469,0,13,17,29,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210048001,131210048001,"Block Group 1, Census Tract 48, Fulton County, Georgia",1048,154,215,117,686,135,0,13,88,112,0,13,0,13,59,37,19,22,40,28,,,,,,,,,,,,,,,,,,
1500000US131210049001,131210049001,"Block Group 1, Census Tract 49, Fulton County, Georgia",1494,332,212,95,1217,344,0,13,28,40,0,13,8,13,29,42,0,13,29,42,,,,,,,,,,,,,,,,,,
1500000US131210049002,131210049002,"Block Group 2, Census Tract 49, Fulton County, Georgia",1397,215,1146,208,86,54,9,17,54,49,0,13,25,38,77,77,0,13,77,77,,,,,,,,,,,,,,,,,,
1500000US131210050001,131210050001,"Block Group 1, Census Tract 50, Fulton County, Georgia",2065,178,1539,199,459,214,0,13,38,25,0,13,0,13,29,23,0,13,29,23,,,,,,,,,,,,,,,,,,
1500000US131210052001,131210052001,"Block Group 1, Census Tract 52, Fulton County, Georgia",931,228,701,263,197,115,0,13,25,30,0,13,0,13,8,16,0,13,8,16,,,,,,,,,,,,,,,,,,
1500000US131210052002,131210052002,"Block Group 2, Census Tract 52, Fulton County, Georgia",1262,286,699,229,457,234,0,13,9,16,0,13,97,127,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210052003,131210052003,"Block Group 3, Census Tract 52, Fulton County, Georgia",2988,453,1994,440,688,299,0,13,158,105,0,13,127,136,21,35,0,13,21,35,,,,,,,,,,,,,,,,,,
1500000US131210053001,131210053001,"Block Group 1, Census Tract 53, Fulton County, Georgia",1730,245,975,208,685,261,0,13,10,16,0,13,0,13,60,51,0,13,60,51,,,,,,,,,,,,,,,,,,
1500000US131210053002,131210053002,"Block Group 2, Census Tract 53, Fulton County, Georgia",1285,331,788,170,484,351,0,13,0,13,0,13,0,13,13,19,0,13,13,19,,,,,,,,,,,,,,,,,,
1500000US131210053003,131210053003,"Block Group 3, Census Tract 53, Fulton County, Georgia",688,198,511,146,167,150,0,13,0,13,0,13,10,16,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210055011,131210055011,"Block Group 1, Census Tract 55.01, Fulton County, Georgia",1050,260,174,91,856,261,0,13,16,20,0,13,0,13,4,7,0,13,4,7,,,,,,,,,,,,,,,,,,
1500000US131210055012,131210055012,"Block Group 2, Census Tract 55.01, Fulton County, Georgia",1483,289,254,108,1190,267,0,13,39,26,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210055021,131210055021,"Block Group 1, Census Tract 55.02, Fulton County, Georgia",2422,337,122,89,2290,349,10,17,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210057001,131210057001,"Block Group 1, Census Tract 57, Fulton County, Georgia",1655,239,64,59,1582,245,0,13,0,13,0,13,0,13,9,12,9,12,0,13,,,,,,,,,,,,,,,,,,
1500000US131210058001,131210058001,"Block Group 1, Census Tract 58, Fulton County, Georgia",2023,273,262,104,1722,277,0,13,23,28,3,5,0,13,13,16,0,13,13,16,,,,,,,,,,,,,,,,,,
1500000US131210060001,131210060001,"Block Group 1, Census Tract 60, Fulton County, Georgia",600,255,15,32,585,255,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210060002,131210060002,"Block Group 2, Census Tract 60, Fulton County, Georgia",1139,327,110,98,1026,355,0,13,3,5,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210060003,131210060003,"Block Group 3, Census Tract 60, Fulton County, Georgia",785,285,12,14,732,283,5,8,20,29,0,13,0,13,16,25,0,13,16,25,,,,,,,,,,,,,,,,,,
1500000US131210060004,131210060004,"Block Group 4, Census Tract 60, Fulton County, Georgia",736,244,27,41,697,236,0,13,12,19,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210061001,131210061001,"Block Group 1, Census Tract 61, Fulton County, Georgia",580,219,0,13,580,219,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210061002,131210061002,"Block Group 2, Census Tract 61, Fulton County, Georgia",1295,329,8,12,1236,310,0,13,0,13,0,13,23,36,28,44,28,44,0,13,,,,,,,,,,,,,,,,,,
1500000US131210061003,131210061003,"Block Group 3, Census Tract 61, Fulton County, Georgia",730,205,29,35,641,208,0,13,0,13,0,13,0,13,60,50,0,13,60,50,,,,,,,,,,,,,,,,,,
1500000US131210061004,131210061004,"Block Group 4, Census Tract 61, Fulton County, Georgia",1067,329,8,12,1034,323,0,13,0,13,0,13,0,13,25,41,0,13,25,41,,,,,,,,,,,,,,,,,,
1500000US131210062001,131210062001,"Block Group 1, Census Tract 62, Fulton County, Georgia",943,194,54,48,841,186,0,13,0,13,0,13,0,13,48,44,0,13,48,44,,,,,,,,,,,,,,,,,,
1500000US131210062002,131210062002,"Block Group 2, Census Tract 62, Fulton County, Georgia",532,162,44,64,473,161,15,24,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210063001,131210063001,"Block Group 1, Census Tract 63, Fulton County, Georgia",1079,232,52,70,1014,218,0,13,13,22,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210063002,131210063002,"Block Group 2, Census Tract 63, Fulton County, Georgia",571,231,18,26,553,236,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210064001,131210064001,"Block Group 1, Census Tract 64, Fulton County, Georgia",1175,164,261,132,624,131,58,91,0,13,0,13,183,106,49,41,24,26,25,25,,,,,,,,,,,,,,,,,,
1500000US131210065001,131210065001,"Block Group 1, Census Tract 65, Fulton County, Georgia",683,233,218,123,456,225,0,13,0,13,0,13,0,13,9,15,0,13,9,15,,,,,,,,,,,,,,,,,,
