Id,Id2,Geography,Estimate,White,Black,Other
1500000US131210113013,131210113013,"Block Group 3, Census Tract 113.01, Fulton County, Georgia",296,7,289,0
1500000US131210113014,131210113014,"Block Group 4, Census Tract 113.01, Fulton County, Georgia",1242,260,966,16
1500000US131210113015,131210113015,"Block Group 5, Census Tract 113.01, Fulton County, Georgia",701,47,492,162
1500000US131210113016,131210113016,"Block Group 6, Census Tract 113.01, Fulton County, Georgia",985,118,834,33
1500000US131210113031,131210113031,"Block Group 1, Census Tract 113.03, Fulton County, Georgia",3749,223,3356,170
1500000US131210113032,131210113032,"Block Group 2, Census Tract 113.03, Fulton County, Georgia",1139,44,1083,12
1500000US131210113033,131210113033,"Block Group 3, Census Tract 113.03, Fulton County, Georgia",500,50,450,0
1500000US131210113034,131210113034,"Block Group 4, Census Tract 113.03, Fulton County, Georgia",613,83,126,404
1500000US131210113035,131210113035,"Block Group 5, Census Tract 113.03, Fulton County, Georgia",3109,115,2353,641
1500000US131210113051,131210113051,"Block Group 1, Census Tract 113.05, Fulton County, Georgia",1129,52,1077,0
1500000US131210113052,131210113052,"Block Group 2, Census Tract 113.05, Fulton County, Georgia",2369,49,2220,100
1500000US131210113053,131210113053,"Block Group 3, Census Tract 113.05, Fulton County, Georgia",1645,0,1645,0
1500000US131210113061,131210113061,"Block Group 1, Census Tract 113.06, Fulton County, Georgia",1307,0,1307,0
1500000US131210113062,131210113062,"Block Group 2, Census Tract 113.06, Fulton County, Georgia",1129,118,923,88
1500000US131210114051,131210114051,"Block Group 1, Census Tract 114.05, Fulton County, Georgia",1771,1227,537,7
1500000US131210114052,131210114052,"Block Group 2, Census Tract 114.05, Fulton County, Georgia",1036,612,122,302
1500000US131210114053,131210114053,"Block Group 3, Census Tract 114.05, Fulton County, Georgia",2344,2344,0,0
1500000US131210114054,131210114054,"Block Group 4, Census Tract 114.05, Fulton County, Georgia",2735,1588,1015,132
1500000US131210114101,131210114101,"Block Group 1, Census Tract 114.10, Fulton County, Georgia",2514,1827,274,413
1500000US131210114102,131210114102,"Block Group 2, Census Tract 114.10, Fulton County, Georgia",2106,1912,115,79
1500000US131210114103,131210114103,"Block Group 3, Census Tract 114.10, Fulton County, Georgia",2076,1782,255,39
1500000US131210114111,131210114111,"Block Group 1, Census Tract 114.11, Fulton County, Georgia",2605,1965,441,199
1500000US131210114112,131210114112,"Block Group 2, Census Tract 114.11, Fulton County, Georgia",765,672,73,20
1500000US131210114113,131210114113,"Block Group 3, Census Tract 114.11, Fulton County, Georgia",2666,2370,233,63
1500000US131210114114,131210114114,"Block Group 4, Census Tract 114.11, Fulton County, Georgia",1001,1001,0,0
1500000US131210114115,131210114115,"Block Group 5, Census Tract 114.11, Fulton County, Georgia",1359,1032,0,327
1500000US131210114121,131210114121,"Block Group 1, Census Tract 114.12, Fulton County, Georgia",4063,3105,513,445
1500000US131210114122,131210114122,"Block Group 2, Census Tract 114.12, Fulton County, Georgia",1924,1612,134,178
1500000US131210114123,131210114123,"Block Group 3, Census Tract 114.12, Fulton County, Georgia",3327,2318,554,455
1500000US131210114141,131210114141,"Block Group 1, Census Tract 114.14, Fulton County, Georgia",2174,939,848,387
1500000US131210114142,131210114142,"Block Group 2, Census Tract 114.14, Fulton County, Georgia",1251,1142,0,109
1500000US131210114143,131210114143,"Block Group 3, Census Tract 114.14, Fulton County, Georgia",1970,1518,382,70
1500000US131210114144,131210114144,"Block Group 4, Census Tract 114.14, Fulton County, Georgia",2148,1482,407,259
1500000US131210114161,131210114161,"Block Group 1, Census Tract 114.16, Fulton County, Georgia",1984,1722,157,105
1500000US131210114162,131210114162,"Block Group 2, Census Tract 114.16, Fulton County, Georgia",2187,1833,54,300
1500000US131210114163,131210114163,"Block Group 3, Census Tract 114.16, Fulton County, Georgia",1085,950,18,117
1500000US131210114171,131210114171,"Block Group 1, Census Tract 114.17, Fulton County, Georgia",1021,986,9,26
1500000US131210114172,131210114172,"Block Group 2, Census Tract 114.17, Fulton County, Georgia",1527,1468,0,59
1500000US131210114173,131210114173,"Block Group 3, Census Tract 114.17, Fulton County, Georgia",1639,1112,91,436
1500000US131210114174,131210114174,"Block Group 4, Census Tract 114.17, Fulton County, Georgia",609,580,0,29
1500000US131210114181,131210114181,"Block Group 1, Census Tract 114.18, Fulton County, Georgia",854,761,93,0
1500000US131210114182,131210114182,"Block Group 2, Census Tract 114.18, Fulton County, Georgia",511,434,77,0
1500000US131210114183,131210114183,"Block Group 3, Census Tract 114.18, Fulton County, Georgia",1134,1114,0,20
1500000US131210114184,131210114184,"Block Group 4, Census Tract 114.18, Fulton County, Georgia",3810,3560,107,143
1500000US131210114191,131210114191,"Block Group 1, Census Tract 114.19, Fulton County, Georgia",1484,1259,53,172
1500000US131210114192,131210114192,"Block Group 2, Census Tract 114.19, Fulton County, Georgia",1919,1087,334,498
1500000US131210114193,131210114193,"Block Group 3, Census Tract 114.19, Fulton County, Georgia",2235,1979,161,95
1500000US131210114201,131210114201,"Block Group 1, Census Tract 114.20, Fulton County, Georgia",1576,679,847,50
1500000US131210114202,131210114202,"Block Group 2, Census Tract 114.20, Fulton County, Georgia",3989,2432,733,824
1500000US131210114203,131210114203,"Block Group 3, Census Tract 114.20, Fulton County, Georgia",2261,1673,290,298
1500000US131210114211,131210114211,"Block Group 1, Census Tract 114.21, Fulton County, Georgia",2274,1635,299,340
1500000US131210114212,131210114212,"Block Group 2, Census Tract 114.21, Fulton County, Georgia",1569,496,950,123
1500000US131210114221,131210114221,"Block Group 1, Census Tract 114.22, Fulton County, Georgia",3156,2018,1038,100
1500000US131210114222,131210114222,"Block Group 2, Census Tract 114.22, Fulton County, Georgia",1043,752,144,147
1500000US131210114231,131210114231,"Block Group 1, Census Tract 114.23, Fulton County, Georgia",1110,829,101,180
1500000US131210114232,131210114232,"Block Group 2, Census Tract 114.23, Fulton County, Georgia",1495,1430,24,41
1500000US131210114233,131210114233,"Block Group 3, Census Tract 114.23, Fulton County, Georgia",1427,1129,182,116
1500000US131210114234,131210114234,"Block Group 4, Census Tract 114.23, Fulton County, Georgia",962,654,103,205
1500000US131210114241,131210114241,"Block Group 1, Census Tract 114.24, Fulton County, Georgia",3680,2292,580,808
1500000US131210114242,131210114242,"Block Group 2, Census Tract 114.24, Fulton County, Georgia",1995,1809,186,0
1500000US131210114251,131210114251,"Block Group 1, Census Tract 114.25, Fulton County, Georgia",2279,1587,108,584
1500000US131210114252,131210114252,"Block Group 2, Census Tract 114.25, Fulton County, Georgia",3037,2062,208,767
1500000US131210114253,131210114253,"Block Group 3, Census Tract 114.25, Fulton County, Georgia",1922,1534,0,388
1500000US131210114261,131210114261,"Block Group 1, Census Tract 114.26, Fulton County, Georgia",2555,2005,228,322
1500000US131210114271,131210114271,"Block Group 1, Census Tract 114.27, Fulton County, Georgia",2468,2118,49,301
1500000US131210114272,131210114272,"Block Group 2, Census Tract 114.27, Fulton County, Georgia",3025,1666,379,980
1500000US131210114273,131210114273,"Block Group 3, Census Tract 114.27, Fulton County, Georgia",2309,2150,42,117
1500000US131210115031,131210115031,"Block Group 1, Census Tract 115.03, Fulton County, Georgia",2036,1920,0,116
1500000US131210115032,131210115032,"Block Group 2, Census Tract 115.03, Fulton County, Georgia",2095,1349,684,62
1500000US131210115033,131210115033,"Block Group 3, Census Tract 115.03, Fulton County, Georgia",5914,5509,0,405
1500000US131210115041,131210115041,"Block Group 1, Census Tract 115.04, Fulton County, Georgia",3411,2822,284,305
1500000US131210115042,131210115042,"Block Group 2, Census Tract 115.04, Fulton County, Georgia",2225,1928,236,61
1500000US131210115043,131210115043,"Block Group 3, Census Tract 115.04, Fulton County, Georgia",4255,3532,656,67
1500000US131210115044,131210115044,"Block Group 4, Census Tract 115.04, Fulton County, Georgia",2930,2629,107,194
1500000US131210115051,131210115051,"Block Group 1, Census Tract 115.05, Fulton County, Georgia",2664,2000,401,263
1500000US131210115052,131210115052,"Block Group 2, Census Tract 115.05, Fulton County, Georgia",1967,1852,115,0
1500000US131210115061,131210115061,"Block Group 1, Census Tract 115.06, Fulton County, Georgia",1953,1578,243,132
1500000US131210115062,131210115062,"Block Group 2, Census Tract 115.06, Fulton County, Georgia",2790,2334,204,252
1500000US131210115063,131210115063,"Block Group 3, Census Tract 115.06, Fulton County, Georgia",1594,1478,116,0
1500000US131210116101,131210116101,"Block Group 1, Census Tract 116.10, Fulton County, Georgia",2822,2592,88,142
1500000US131210116102,131210116102,"Block Group 2, Census Tract 116.10, Fulton County, Georgia",3028,2026,493,509
1500000US131210116111,131210116111,"Block Group 1, Census Tract 116.11, Fulton County, Georgia",2665,1813,420,432
1500000US131210116112,131210116112,"Block Group 2, Census Tract 116.11, Fulton County, Georgia",1395,902,138,355
1500000US131210116113,131210116113,"Block Group 3, Census Tract 116.11, Fulton County, Georgia",3137,2021,679,437
1500000US131210116121,131210116121,"Block Group 1, Census Tract 116.12, Fulton County, Georgia",2534,1834,107,593
1500000US131210116122,131210116122,"Block Group 2, Census Tract 116.12, Fulton County, Georgia",847,614,158,75
1500000US131210116131,131210116131,"Block Group 1, Census Tract 116.13, Fulton County, Georgia",3677,2632,509,536
1500000US131210116132,131210116132,"Block Group 2, Census Tract 116.13, Fulton County, Georgia",3242,1921,489,832
1500000US131210116141,131210116141,"Block Group 1, Census Tract 116.14, Fulton County, Georgia",2896,1850,655,391
1500000US131210116142,131210116142,"Block Group 2, Census Tract 116.14, Fulton County, Georgia",5129,3439,1222,468
1500000US131210116143,131210116143,"Block Group 3, Census Tract 116.14, Fulton County, Georgia",6452,2891,1419,2142
1500000US131210116151,131210116151,"Block Group 1, Census Tract 116.15, Fulton County, Georgia",3881,3120,578,183
1500000US131210116152,131210116152,"Block Group 2, Census Tract 116.15, Fulton County, Georgia",2023,1584,0,439
1500000US131210116153,131210116153,"Block Group 3, Census Tract 116.15, Fulton County, Georgia",4074,3380,110,584
1500000US131210116161,131210116161,"Block Group 1, Census Tract 116.16, Fulton County, Georgia",2068,1304,369,395
1500000US131210116162,131210116162,"Block Group 2, Census Tract 116.16, Fulton County, Georgia",1696,664,334,698
1500000US131210116163,131210116163,"Block Group 3, Census Tract 116.16, Fulton County, Georgia",1180,510,190,480
1500000US131210116171,131210116171,"Block Group 1, Census Tract 116.17, Fulton County, Georgia",2625,2093,352,180
1500000US131210116172,131210116172,"Block Group 2, Census Tract 116.17, Fulton County, Georgia",2447,1748,200,499
1500000US131210116173,131210116173,"Block Group 3, Census Tract 116.17, Fulton County, Georgia",2606,1945,20,641
1500000US131210116181,131210116181,"Block Group 1, Census Tract 116.18, Fulton County, Georgia",4426,3075,355,996
1500000US131210116191,131210116191,"Block Group 1, Census Tract 116.19, Fulton County, Georgia",2791,443,168,2180
1500000US131210116192,131210116192,"Block Group 2, Census Tract 116.19, Fulton County, Georgia",2382,1170,478,734
1500000US131210116193,131210116193,"Block Group 3, Census Tract 116.19, Fulton County, Georgia",3221,2439,211,571
1500000US131210116201,131210116201,"Block Group 1, Census Tract 116.20, Fulton County, Georgia",3201,2081,245,875
1500000US131210116202,131210116202,"Block Group 2, Census Tract 116.20, Fulton County, Georgia",4329,3514,128,687
1500000US131210116203,131210116203,"Block Group 3, Census Tract 116.20, Fulton County, Georgia",3104,1717,493,894
1500000US131210116211,131210116211,"Block Group 1, Census Tract 116.21, Fulton County, Georgia",828,431,196,201
1500000US131210116212,131210116212,"Block Group 2, Census Tract 116.21, Fulton County, Georgia",2359,2042,0,317
1500000US131210116213,131210116213,"Block Group 3, Census Tract 116.21, Fulton County, Georgia",4031,2625,0,1406
1500000US131210116221,131210116221,"Block Group 1, Census Tract 116.22, Fulton County, Georgia",3922,2118,276,1528
1500000US131210116222,131210116222,"Block Group 2, Census Tract 116.22, Fulton County, Georgia",3196,1507,151,1538
1500000US131210116223,131210116223,"Block Group 3, Census Tract 116.22, Fulton County, Georgia",2896,685,141,2070
1500000US131210116231,131210116231,"Block Group 1, Census Tract 116.23, Fulton County, Georgia",3451,2388,389,674
1500000US131210116232,131210116232,"Block Group 2, Census Tract 116.23, Fulton County, Georgia",4570,2204,395,1971
1500000US131210116233,131210116233,"Block Group 3, Census Tract 116.23, Fulton County, Georgia",1035,572,0,463
1500000US131210116234,131210116234,"Block Group 4, Census Tract 116.23, Fulton County, Georgia",2945,1025,292,1628
1500000US131210116241,131210116241,"Block Group 1, Census Tract 116.24, Fulton County, Georgia",2535,1721,239,575
1500000US131210116242,131210116242,"Block Group 2, Census Tract 116.24, Fulton County, Georgia",1766,1371,46,349
1500000US131210116251,131210116251,"Block Group 1, Census Tract 116.25, Fulton County, Georgia",2646,1196,612,838
1500000US131210116252,131210116252,"Block Group 2, Census Tract 116.25, Fulton County, Georgia",2011,1047,171,793
1500000US131210116253,131210116253,"Block Group 3, Census Tract 116.25, Fulton County, Georgia",2937,2013,82,842
1500000US131210116261,131210116261,"Block Group 1, Census Tract 116.26, Fulton County, Georgia",5100,2550,1040,1510
1500000US131210116262,131210116262,"Block Group 2, Census Tract 116.26, Fulton County, Georgia",4199,1969,999,1231
1500000US131210118001,131210118001,"Block Group 1, Census Tract 118, Fulton County, Georgia",290,0,290,0
1500000US131210118002,131210118002,"Block Group 2, Census Tract 118, Fulton County, Georgia",1894,406,1296,192
1500000US131210118003,131210118003,"Block Group 3, Census Tract 118, Fulton County, Georgia",708,100,481,127
1500000US131210119001,131210119001,"Block Group 1, Census Tract 119, Fulton County, Georgia",1174,384,790,0
1500000US131210119002,131210119002,"Block Group 2, Census Tract 119, Fulton County, Georgia",1992,917,930,145
1500000US131210120001,131210120001,"Block Group 1, Census Tract 120, Fulton County, Georgia",1383,63,1227,93
1500000US131210120002,131210120002,"Block Group 2, Census Tract 120, Fulton County, Georgia",1386,43,1260,83
1500000US131210123001,131210123001,"Block Group 1, Census Tract 123, Fulton County, Georgia",974,452,504,18
1500000US131210123002,131210123002,"Block Group 2, Census Tract 123, Fulton County, Georgia",834,223,519,92
1500000US131210123003,131210123003,"Block Group 3, Census Tract 123, Fulton County, Georgia",656,330,257,69
